Transaction_ID,Employee_ID,Salary_Band,Monthly_Salary,Work_Mode,Date,Transaction_Type,Category,Amount,Merchant,Payment_Method,Expense_Type,Subscription,Time_of_Day
TXN092187,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-01,Expense,Rent,19600.0,Landlord Corp,Net Banking,Need,No,Morning
TXN092188,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-01,Expense,Commute,385.0,Ola,UPI,Need,No,Evening
TXN092189,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-03,Expense,EMI,15900.0,ICICI Finance,Net Banking,Need,No,Morning
TXN092190,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-05,Expense,Coffee & Snacks,163.0,Bakery,UPI,Want,No,Morning
TXN092191,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-06,Expense,Groceries,899.0,DMart,Cash,Need,No,Morning
TXN092192,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-07,Expense,Utilities,3043.0,State Electricity Board,Debit Card,Need,No,Afternoon
TXN092193,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-07,Expense,Commute,242.0,Ola,UPI,Need,No,Evening
TXN092194,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-08,Investment,SIP Mutual Fund,3900.0,Groww SIP,Net Banking,N/A,Yes,Morning
TXN092195,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-11,Expense,Dining Out,1519.0,Local Restaurant,Credit Card,Want,No,Night
TXN092196,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-12,Expense,Groceries,651.0,DMart,UPI,Need,No,Morning
TXN092197,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-12,Expense,Medical,1235.0,MedPlus,Debit Card,Need,No,Evening
TXN092198,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-13,Expense,Commute,420.0,Uber,Debit Card,Need,No,Morning
TXN092199,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-16,Expense,Commute,312.0,HP Petrol Pump,UPI,Need,No,Morning
TXN092200,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-17,Expense,Food Delivery,331.0,Swiggy,UPI,Want,No,Evening
TXN092201,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-17,Expense,Food Delivery,868.0,Zomato,Credit Card,Want,No,Afternoon
TXN092202,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-21,Expense,Groceries,1712.0,Local Kirana Store,Debit Card,Need,No,Morning
TXN092203,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-22,Expense,Commute,80.0,HP Petrol Pump,Cash,Need,No,Morning
TXN092204,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-22,Expense,Groceries,1642.0,BigBasket,Cash,Need,No,Morning
TXN092205,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-23,Expense,Gym,1500.0,Gold Gym,UPI,Want,Yes,Night
TXN092206,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-23,Expense,Commute,256.0,Namma Metro,Cash,Need,No,Evening
TXN092207,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-25,Expense,OTT Subscription,299.0,Amazon Prime,Credit Card,Want,Yes,Night
TXN092208,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-26,Expense,Dining Out,2200.0,Local Restaurant,Credit Card,Want,No,Afternoon
TXN092209,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-26,Expense,Coffee & Snacks,225.0,Tapri,Cash,Want,No,Afternoon
TXN092210,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-27,Expense,Food Delivery,660.0,Swiggy,Credit Card,Want,No,Evening
TXN092211,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-27,Expense,Shopping,838.0,H&M,UPI,Want,No,Evening
TXN092212,EMP1296,Band B (₹50k-80k),76000,Office,2024-06-28,Expense,Groceries,676.0,Reliance Fresh,UPI,Need,No,Afternoon
TXN092213,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-01,Income,Salary,76000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN092214,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-01,Expense,Dining Out,2499.0,Dominos Pizza,Debit Card,Want,No,Night
TXN092215,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-02,Expense,Rent,22600.0,Property Management,Net Banking,Need,No,Morning
TXN092216,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-02,Expense,Groceries,1997.0,Zepto,Cash,Need,No,Afternoon
TXN092217,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-02,Expense,Food Delivery,975.0,Zomato,Credit Card,Want,No,Evening
TXN092218,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-04,Expense,EMI,10300.0,Bajaj Finserv,Net Banking,Need,No,Morning
TXN092219,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-04,Expense,Coffee & Snacks,284.0,Bakery,Cash,Want,No,Morning
TXN092220,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-07,Expense,Commute,135.0,Auto Fare,Cash,Need,No,Evening
TXN092221,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-08,Investment,SIP Mutual Fund,8500.0,Zerodha Coin,Net Banking,N/A,Yes,Morning
TXN092222,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-08,Expense,OTT Subscription,649.0,Amazon Prime,UPI,Want,Yes,Night
TXN092223,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-08,Expense,Commute,717.0,Ola,Cash,Need,No,Morning
TXN092224,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-09,Expense,Utilities,2171.0,Indane Gas,Net Banking,Need,No,Afternoon
TXN092225,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-09,Expense,Coffee & Snacks,182.0,Bakery,UPI,Want,No,Afternoon
TXN092226,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-09,Expense,Commute,301.0,HP Petrol Pump,UPI,Need,No,Morning
TXN092227,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-10,Expense,Dining Out,2467.0,Barbeque Nation,UPI,Want,No,Night
TXN092228,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-12,Expense,Gym,3000.0,Cult.fit,Credit Card,Want,Yes,Night
TXN092229,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-12,Expense,Commute,320.0,Auto Fare,UPI,Need,No,Morning
TXN092230,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-15,Expense,Medical,1101.0,Diagnostics Lab,Credit Card,Need,No,Evening
TXN092231,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-16,Expense,Groceries,2224.0,Blinkit,Debit Card,Need,No,Evening
TXN092232,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-16,Expense,Commute,699.0,Namma Metro,Cash,Need,No,Morning
TXN092233,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-18,Expense,Medical,1627.0,Local Hospital,Credit Card,Need,No,Morning
TXN092234,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-18,Expense,Commute,263.0,Ola,Debit Card,Need,No,Evening
TXN092235,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-19,Expense,Coffee & Snacks,189.0,Local Tea Stall,UPI,Want,No,Afternoon
TXN092236,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-22,Expense,Commute,394.0,Auto Fare,Debit Card,Need,No,Evening
TXN092237,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-23,Expense,Commute,73.0,HP Petrol Pump,UPI,Need,No,Morning
TXN092238,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-23,Expense,Commute,677.0,HP Petrol Pump,Cash,Need,No,Evening
TXN092239,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-24,Expense,Commute,378.0,Auto Fare,UPI,Need,No,Evening
TXN092240,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-26,Expense,Medical,2130.0,MedPlus,Debit Card,Need,No,Afternoon
TXN092241,EMP1296,Band B (₹50k-80k),76000,Office,2024-07-27,Expense,Coffee & Snacks,159.0,Tapri,UPI,Want,No,Morning
TXN092242,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-01,Income,Salary,76000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN092243,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-01,Expense,Rent,20500.0,Landlord Corp,Net Banking,Need,No,Morning
TXN092244,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-02,Expense,OTT Subscription,649.0,Disney+ Hotstar,UPI,Want,Yes,Night
TXN092245,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-03,Expense,Coffee & Snacks,279.0,Third Wave Coffee,Cash,Want,No,Evening
TXN092246,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-04,Investment,SIP Mutual Fund,8300.0,Groww SIP,Net Banking,N/A,Yes,Morning
TXN092247,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-04,Expense,Commute,196.0,Ola,UPI,Need,No,Morning
TXN092248,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-05,Expense,Groceries,1212.0,Zepto,Debit Card,Need,No,Afternoon
TXN092249,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-07,Expense,Commute,678.0,Ola,Cash,Need,No,Morning
TXN092250,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-08,Expense,Commute,176.0,Uber,UPI,Need,No,Morning
TXN092251,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-09,Expense,Coffee & Snacks,154.0,Third Wave Coffee,UPI,Want,No,Afternoon
TXN092252,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-10,Expense,Utilities,3311.0,Municipal Water,Debit Card,Need,No,Afternoon
TXN092253,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-11,Expense,Groceries,1005.0,Blinkit,Debit Card,Need,No,Afternoon
TXN092254,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-11,Expense,Commute,523.0,HP Petrol Pump,Cash,Need,No,Evening
TXN092255,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-13,Expense,Commute,442.0,HP Petrol Pump,Cash,Need,No,Evening
TXN092256,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-14,Expense,Shopping,1882.0,H&M,UPI,Want,No,Night
TXN092257,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-14,Expense,Commute,541.0,Namma Metro,UPI,Need,No,Evening
TXN092258,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-14,Expense,Commute,591.0,Auto Fare,Debit Card,Need,No,Morning
TXN092259,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-15,Expense,Coffee & Snacks,228.0,Local Tea Stall,UPI,Want,No,Morning
TXN092260,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-16,Expense,Commute,159.0,Ola,UPI,Need,No,Evening
TXN092261,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-19,Expense,Food Delivery,261.0,Zomato,Credit Card,Want,No,Afternoon
TXN092262,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-19,Expense,Food Delivery,407.0,Zomato,UPI,Want,No,Evening
TXN092263,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-23,Expense,Food Delivery,597.0,Zomato,UPI,Want,No,Evening
TXN092264,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-26,Expense,Gym,1500.0,Gold Gym,Credit Card,Want,Yes,Night
TXN092265,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-26,Expense,Groceries,402.0,Zepto,Debit Card,Need,No,Afternoon
TXN092266,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-26,Expense,Commute,282.0,Namma Metro,Cash,Need,No,Evening
TXN092267,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-26,Expense,Commute,188.0,Auto Fare,Debit Card,Need,No,Evening
TXN092268,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-27,Expense,Commute,401.0,Shell Petrol,UPI,Need,No,Morning
TXN092269,EMP1296,Band B (₹50k-80k),76000,Office,2024-08-27,Expense,Medical,992.0,Local Hospital,Credit Card,Need,No,Evening
TXN092270,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-01,Income,Salary,76000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN092271,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-05,Expense,Rent,21900.0,Housing Society,Net Banking,Need,No,Morning
TXN092272,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-05,Expense,Groceries,2364.0,Reliance Fresh,UPI,Need,No,Morning
TXN092273,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-06,Expense,Utilities,3415.0,Indane Gas,Net Banking,Need,No,Afternoon
TXN092274,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-06,Expense,EMI,16000.0,Bajaj Finserv,Net Banking,Need,No,Morning
TXN092275,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-06,Expense,Coffee & Snacks,297.0,Tapri,UPI,Want,No,Afternoon
TXN092276,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-06,Expense,Shopping,981.0,Amazon,Net Banking,Want,No,Afternoon
TXN092277,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-07,Expense,Shopping,7488.0,Zara,Net Banking,Want,No,Evening
TXN092278,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-09,Investment,SIP Mutual Fund,5600.0,Zerodha Coin,Net Banking,N/A,Yes,Morning
TXN092279,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-10,Expense,OTT Subscription,999.0,Amazon Prime,Credit Card,Want,Yes,Night
TXN092280,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-11,Expense,Dining Out,641.0,Dominos Pizza,Debit Card,Want,No,Afternoon
TXN092281,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-12,Expense,Dining Out,3357.0,Local Restaurant,Debit Card,Want,No,Evening
TXN092282,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-13,Expense,Commute,447.0,Shell Petrol,Cash,Need,No,Evening
TXN092283,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-13,Expense,Commute,711.0,Namma Metro,Debit Card,Need,No,Evening
TXN092284,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-14,Expense,Dining Out,3338.0,McDonalds,Credit Card,Want,No,Night
TXN092285,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-15,Expense,Dining Out,1801.0,Dominos Pizza,Debit Card,Want,No,Night
TXN092286,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-15,Expense,Medical,1026.0,MedPlus,Debit Card,Need,No,Afternoon
TXN092287,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-17,Expense,Commute,781.0,Shell Petrol,UPI,Need,No,Morning
TXN092288,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-18,Expense,Groceries,1986.0,Zepto,Cash,Need,No,Afternoon
TXN092289,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-18,Expense,Dining Out,3392.0,Barbeque Nation,Debit Card,Want,No,Night
TXN092290,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-18,Expense,Dining Out,823.0,Local Restaurant,Credit Card,Want,No,Night
TXN092291,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-19,Expense,Coffee & Snacks,172.0,Local Tea Stall,UPI,Want,No,Evening
TXN092292,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-23,Expense,Gym,2000.0,Gold Gym,UPI,Want,Yes,Night
TXN092293,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-24,Expense,Dining Out,2857.0,Socials Cafe,Debit Card,Want,No,Night
TXN092294,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-25,Expense,Coffee & Snacks,255.0,Starbucks,UPI,Want,No,Afternoon
TXN092295,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-27,Expense,Food Delivery,555.0,Zomato,Credit Card,Want,No,Evening
TXN092296,EMP1296,Band B (₹50k-80k),76000,Office,2024-09-28,Expense,Commute,557.0,HP Petrol Pump,Debit Card,Need,No,Morning
TXN092297,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-01,Income,Salary,76000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN092298,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-01,Expense,Food Delivery,344.0,Zomato,Credit Card,Want,No,Night
TXN092299,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-02,Expense,Commute,746.0,HP Petrol Pump,UPI,Need,No,Evening
TXN092300,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-04,Expense,Rent,16500.0,Landlord Corp,Net Banking,Need,No,Morning
TXN092301,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-05,Expense,Commute,266.0,Namma Metro,Cash,Need,No,Evening
TXN092302,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-06,Expense,Utilities,4040.0,Indane Gas,Net Banking,Need,No,Afternoon
TXN092303,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-06,Expense,Commute,53.0,Shell Petrol,Cash,Need,No,Evening
TXN092304,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-08,Expense,Dining Out,2652.0,Starbucks,Credit Card,Want,No,Afternoon
TXN092305,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-08,Expense,Groceries,1728.0,BigBasket,Cash,Need,No,Evening
TXN092306,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-08,Expense,Coffee & Snacks,171.0,Third Wave Coffee,UPI,Want,No,Evening
TXN092307,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-10,Investment,SIP Mutual Fund,5000.0,UTI Mutual Fund,Net Banking,N/A,Yes,Morning
TXN092308,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-10,Expense,Coffee & Snacks,244.0,Bakery,Cash,Want,No,Afternoon
TXN092309,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-10,Expense,Dining Out,2310.0,McDonalds,UPI,Want,No,Evening
TXN092310,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-11,Expense,Commute,370.0,Namma Metro,Debit Card,Need,No,Morning
TXN092311,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-14,Expense,Groceries,2051.0,Zepto,UPI,Need,No,Morning
TXN092312,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-16,Expense,Commute,785.0,Uber,Cash,Need,No,Evening
TXN092313,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-17,Expense,Commute,337.0,Namma Metro,Debit Card,Need,No,Evening
TXN092314,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-18,Expense,OTT Subscription,499.0,Amazon Prime,Credit Card,Want,Yes,Night
TXN092315,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-18,Expense,Food Delivery,253.0,Zomato,UPI,Want,No,Afternoon
TXN092316,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-19,Expense,Coffee & Snacks,137.0,Third Wave Coffee,Cash,Want,No,Morning
TXN092317,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-19,Expense,Food Delivery,534.0,Zomato,Credit Card,Want,No,Evening
TXN092318,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-20,Expense,Commute,180.0,Shell Petrol,Cash,Need,No,Evening
TXN092319,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-22,Expense,Gym,1500.0,Gold Gym,Credit Card,Want,Yes,Night
TXN092320,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-22,Expense,Coffee & Snacks,189.0,Starbucks,UPI,Want,No,Afternoon
TXN092321,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-23,Expense,Commute,264.0,Auto Fare,Debit Card,Need,No,Morning
TXN092322,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-23,Expense,Dining Out,2843.0,Third Wave Coffee,Debit Card,Want,No,Night
TXN092323,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-27,Expense,Groceries,2063.0,Local Kirana Store,UPI,Need,No,Morning
TXN092324,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-27,Expense,Coffee & Snacks,279.0,Local Tea Stall,Cash,Want,No,Afternoon
TXN092325,EMP1296,Band B (₹50k-80k),76000,Office,2024-10-27,Expense,Commute,223.0,Ola,Debit Card,Need,No,Evening
TXN092326,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-01,Income,Salary,76000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN092327,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-02,Expense,Gym,2000.0,Gold Gym,UPI,Want,Yes,Night
TXN092328,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-03,Expense,Rent,18700.0,Property Management,Net Banking,Need,No,Morning
TXN092329,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-03,Expense,OTT Subscription,999.0,Spotify,Credit Card,Want,Yes,Night
TXN092330,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-03,Expense,Medical,2738.0,Diagnostics Lab,UPI,Need,No,Afternoon
TXN092331,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-04,Expense,EMI,14700.0,SBI Credit Card EMI,Net Banking,Need,No,Morning
TXN092332,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-04,Investment,SIP Mutual Fund,8000.0,Groww SIP,Net Banking,N/A,Yes,Morning
TXN092333,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-04,Expense,Dining Out,3669.0,Barbeque Nation,UPI,Want,No,Night
TXN092334,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-04,Expense,Commute,284.0,Uber,Cash,Need,No,Morning
TXN092335,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-05,Expense,Utilities,2790.0,Municipal Water,UPI,Need,No,Afternoon
TXN092336,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-05,Expense,Commute,121.0,Shell Petrol,Cash,Need,No,Morning
TXN092337,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-07,Expense,Dining Out,1262.0,Third Wave Coffee,Credit Card,Want,No,Afternoon
TXN092338,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-11,Expense,Commute,436.0,Shell Petrol,UPI,Need,No,Evening
TXN092339,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-12,Expense,Groceries,1047.0,DMart,UPI,Need,No,Morning
TXN092340,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-12,Expense,Dining Out,2689.0,McDonalds,Credit Card,Want,No,Evening
TXN092341,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-12,Expense,Commute,443.0,Shell Petrol,UPI,Need,No,Morning
TXN092342,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-15,Expense,Dining Out,841.0,McDonalds,Credit Card,Want,No,Night
TXN092343,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-15,Expense,Coffee & Snacks,68.0,Tapri,UPI,Want,No,Afternoon
TXN092344,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-15,Expense,Shopping,3149.0,Myntra,UPI,Want,No,Evening
TXN092345,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-16,Expense,Commute,290.0,HP Petrol Pump,Debit Card,Need,No,Morning
TXN092346,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-16,Expense,Coffee & Snacks,283.0,Tapri,UPI,Want,No,Evening
TXN092347,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-17,Expense,Dining Out,3936.0,Starbucks,UPI,Want,No,Night
TXN092348,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-17,Expense,Commute,417.0,HP Petrol Pump,UPI,Need,No,Morning
TXN092349,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-17,Expense,Food Delivery,722.0,Zomato,UPI,Want,No,Afternoon
TXN092350,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-18,Expense,Coffee & Snacks,108.0,Starbucks,UPI,Want,No,Afternoon
TXN092351,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-19,Expense,Dining Out,2957.0,Barbeque Nation,UPI,Want,No,Evening
TXN092352,EMP1296,Band B (₹50k-80k),76000,Office,2024-11-27,Expense,Groceries,1907.0,Local Kirana Store,Cash,Need,No,Evening
TXN092353,EMP1296,Band B (₹50k-80k),76000,Office,2024-12-01,Income,Salary,76000.0,Company Payroll,Net Banking,N/A,No,Morning
TXN092354,EMP1296,Band B (₹50k-80k),76000,Office,2024-12-01,Expense,OTT Subscription,299.0,Spotify,UPI,Want,Yes,Night
TXN092355,EMP1296,Band B (₹50k-80k),76000,Office,2024-12-01,Expense,Coffee & Snacks,450.0,Third Wave Coffee,Cash,Want,No,Morning
TXN092356,EMP1296,Band B (₹50k-80k),76000,Office,2024-12-01,Expense,Commute,363.0,Ola,UPI,Need,No,Morning
TXN092357,EMP1296,Band B (₹50k-80k),76000,Office,2024-12-02,Expense,Dining Out,2683.0,Local Restaurant,Credit Card,Want,No,Evening
TXN092358,EMP1296,Band B (₹50k-80k),76000,Office,2024-12-02,Expense,Groceries,634.0,Zepto,Cash,Need,No,Evening
TXN092359,EMP1296,Band B (₹50k-80k),76000,Office,2024-12-02,Expense,Groceries,1583.0,Zepto,UPI,Need,No,Afternoon
TXN092360,EMP1296,Band B (₹50k-80k),76000,Office,2024-12-03,Expense,Rent,20100.0,Housing Society,Net Banking,Need,No,Morning
TXN092361,EMP1296,Band B (₹50k-80k),76000,Office,2024-12-03,Investment,SIP Mutual Fund,7400.0,Zerodha Coin,Net Banking,N/A,Yes,Morning
TXN092362,EMP1296,Band B (₹50k-80k),76000,Office,2024-12-03,Expense,Coffee & Snacks,283.0,Starbucks,UPI,Want,No,Evening
